"ntaxa","bl","method","rep","estbias1","r1","estbias2","r2","type"
256,0.0025,"FUBAR2",1,0.218343,0.107634,0.236953,0.100967,"bias"
256,0.0025,"FUBAR2",2,0.308399,0.208116,0.327009,0.248865,"bias"
256,0.0025,"FUBAR2",3,0.294442,0.197123,0.313053,0.190005,"bias"
256,0.0025,"FUBAR2",4,0.379468,0.207747,0.398078,0.230165,"bias"
256,0.0025,"FUBAR2",5,0.187817,0.122319,0.206428,0.146509,"bias"
256,0.0025,"FUBAR2",6,0.299067,0.200593,0.317678,0.174076,"bias"
256,0.0025,"FUBAR2",7,0.316739,0.243625,0.335349,0.219405,"bias"
256,0.0025,"FUBAR2",8,0.151801,0.180012,0.170412,0.227416,"bias"
256,0.0025,"FUBAR2",9,0.697731,0.0328428,0.716341,0.0212214,"bias"
256,0.0025,"FUBAR2",10,0.473553,0.0966497,0.492164,0.12225,"bias"
256,0.0025,"FUBAR2",11,0.281865,0.110097,0.300476,0.115505,"bias"
256,0.0025,"FUBAR2",12,0.223135,0.170571,0.241746,0.221342,"bias"
256,0.0025,"FUBAR2",13,0.179838,0.340142,0.198448,0.333059,"bias"
256,0.0025,"FUBAR2",14,0.63636,0.248354,0.654971,0.20308,"bias"
256,0.0025,"FUBAR2",15,0.291299,0.101563,0.30991,0.0830232,"bias"
256,0.0025,"FUBAR2",16,0.313315,0.209236,0.331926,0.184092,"bias"
256,0.0025,"FUBAR2",17,0.235237,0.0367108,0.253847,-0.010549,"bias"
256,0.0025,"FUBAR2",18,0.33722,0.0349831,0.35583,0.0416173,"bias"
256,0.0025,"FUBAR2",19,0.501139,0.168904,0.51975,0.157082,"bias"
256,0.0025,"FUBAR2",20,0.145688,0.0905027,0.164299,0.085431,"bias"
256,0.0025,"FUBAR2",21,0.117704,0.112905,0.136314,0.155817,"bias"
256,0.0025,"FUBAR2",22,0.0941427,-0.098905,0.112753,-0.137387,"bias"
256,0.0025,"FUBAR2",23,0.0770861,-0.0794594,0.0956967,-0.0455107,"bias"
256,0.0025,"FUBAR2",24,0.0928538,0.0105652,0.111464,0.0459264,"bias"
256,0.0025,"FUBAR2",25,0.21904,0.214702,0.237651,0.156613,"bias"
256,0.0025,"FUBAR2",26,0.378024,0.224681,0.396634,0.191037,"bias"
256,0.0025,"FUBAR2",27,0.227007,0.167662,0.245618,0.165485,"bias"
256,0.0025,"FUBAR2",28,0.238308,0.0590793,0.256918,0.0498588,"bias"
256,0.0025,"FUBAR2",29,0.464781,0.212103,0.483391,0.185706,"bias"
256,0.0025,"FUBAR2",30,0.167145,0.122211,0.185756,0.156132,"bias"
256,0.0025,"FUBAR2",31,0.104783,0.199258,0.123394,0.206739,"bias"
256,0.0025,"FUBAR2",32,0.241758,0.130559,0.260369,0.142044,"bias"
256,0.0025,"FUBAR2",33,0.205973,0.0889974,0.224583,0.0922276,"bias"
256,0.0025,"FUBAR2",34,0.397177,0.181921,0.415788,0.138971,"bias"
256,0.0025,"FUBAR2",35,0.420598,0.111429,0.439209,0.141117,"bias"
256,0.0025,"FUBAR2",36,0.333986,0.237246,0.352596,0.238744,"bias"
256,0.0025,"FUBAR2",37,0.160096,0.0944555,0.178707,0.138772,"bias"
256,0.0025,"FUBAR2",38,0.149216,0.145571,0.167826,0.146003,"bias"
256,0.0025,"FUBAR2",39,0.243132,0.126287,0.261743,0.0835418,"bias"
256,0.0025,"FUBAR2",40,0.35315,0.318969,0.371761,0.276544,"bias"
256,0.0025,"FUBAR2",41,0.305657,0.0659048,0.324267,0.0481569,"bias"
256,0.0025,"FUBAR2",42,0.24445,0.160294,0.26306,0.241615,"bias"
256,0.0025,"FUBAR2",43,0.211277,0.14153,0.229887,0.1944,"bias"
256,0.0025,"FUBAR2",44,0.188636,-0.0383158,0.207247,-0.0250821,"bias"
256,0.0025,"FUBAR2",45,0.408877,0.0609462,0.427488,0.080231,"bias"
256,0.0025,"FUBAR2",46,0.0739754,0.0942807,0.0925861,0.0819338,"bias"
256,0.0025,"FUBAR2",47,0.444035,0.126682,0.462645,0.132617,"bias"
256,0.0025,"FUBAR2",48,0.315198,0.12474,0.333809,0.16952,"bias"
256,0.0025,"FUBAR2",49,0.255238,0.17669,0.273848,0.207348,"bias"
256,0.0025,"FUBAR2",50,0.182666,0.147057,0.201276,0.158374,"bias"
256,0.0025,"FUBAR2_1",1,-0.0794156,0.22384,-0.060805,0.197639,"bias"
256,0.0025,"FUBAR2_1",2,0.0584039,0.154124,0.0770145,0.153535,"bias"
256,0.0025,"FUBAR2_1",3,-0.0707707,0.266185,-0.05216,0.26973,"bias"
256,0.0025,"FUBAR2_1",4,0.146233,0.316167,0.164844,0.334798,"bias"
256,0.0025,"FUBAR2_1",5,-0.0324388,0.301705,-0.0138281,0.263343,"bias"
256,0.0025,"FUBAR2_1",6,-0.0513537,0.293815,-0.0327431,0.265078,"bias"
256,0.0025,"FUBAR2_1",7,-0.0377773,0.332296,-0.0191667,0.313026,"bias"
256,0.0025,"FUBAR2_1",8,-0.10852,0.151405,-0.0899098,0.154186,"bias"
256,0.0025,"FUBAR2_1",9,0.261706,0.135494,0.280317,0.128703,"bias"
256,0.0025,"FUBAR2_1",10,0.0892484,0.217808,0.107859,0.220423,"bias"
256,0.0025,"FUBAR2_1",11,-0.00571456,0.173444,0.0128961,0.166397,"bias"
256,0.0025,"FUBAR2_1",12,-0.0306239,0.230535,-0.0120133,0.261641,"bias"
256,0.0025,"FUBAR2_1",13,-0.06769,0.360395,-0.0490794,0.352444,"bias"
256,0.0025,"FUBAR2_1",14,0.0951673,0.306001,0.113778,0.259691,"bias"
256,0.0025,"FUBAR2_1",15,-0.0378192,0.20922,-0.0192085,0.183926,"bias"
256,0.0025,"FUBAR2_1",16,-0.0470545,0.232845,-0.0284438,0.201453,"bias"
256,0.0025,"FUBAR2_1",17,-0.0236812,0.19783,-0.00507052,0.140424,"bias"
256,0.0025,"FUBAR2_1",18,0.00392907,0.132297,0.0225397,0.131507,"bias"
256,0.0025,"FUBAR2_1",19,0.123412,0.211213,0.142023,0.190566,"bias"
256,0.0025,"FUBAR2_1",20,-0.146397,0.255337,-0.127786,0.225541,"bias"
256,0.0025,"FUBAR2_1",21,-0.140141,0.322085,-0.12153,0.301932,"bias"
256,0.0025,"FUBAR2_1",22,-0.118086,0.0687935,-0.0994753,0.0396197,"bias"
256,0.0025,"FUBAR2_1",23,-0.156383,0.245551,-0.137772,0.238448,"bias"
256,0.0025,"FUBAR2_1",24,-0.157008,0.244449,-0.138397,0.2674,"bias"
256,0.0025,"FUBAR2_1",25,-0.0769556,0.243447,-0.058345,0.238168,"bias"
256,0.0025,"FUBAR2_1",26,-0.0330448,0.312746,-0.0144341,0.273795,"bias"
256,0.0025,"FUBAR2_1",27,-0.108835,0.150366,-0.0902239,0.152378,"bias"
256,0.0025,"FUBAR2_1",28,-0.112008,0.118133,-0.0933973,0.0881531,"bias"
256,0.0025,"FUBAR2_1",29,0.0988597,0.321364,0.11747,0.281725,"bias"
256,0.0025,"FUBAR2_1",30,-0.0125706,0.124986,0.00604009,0.153057,"bias"
256,0.0025,"FUBAR2_1",31,-0.104273,0.233609,-0.0856627,0.173729,"bias"
256,0.0025,"FUBAR2_1",32,-0.0593776,0.232937,-0.040767,0.221644,"bias"
256,0.0025,"FUBAR2_1",33,-0.0880023,0.283381,-0.0693917,0.290725,"bias"
256,0.0025,"FUBAR2_1",34,-0.0709758,0.259373,-0.0523651,0.215894,"bias"
256,0.0025,"FUBAR2_1",35,-0.00308982,0.168282,0.0155208,0.182936,"bias"
256,0.0025,"FUBAR2_1",36,0.0369827,0.228474,0.0555934,0.208078,"bias"
256,0.0025,"FUBAR2_1",37,-0.13051,0.191546,-0.1119,0.256145,"bias"
256,0.0025,"FUBAR2_1",38,-0.0518763,0.286778,-0.0332657,0.230728,"bias"
256,0.0025,"FUBAR2_1",39,-0.0575773,0.215421,-0.0389666,0.155986,"bias"
256,0.0025,"FUBAR2_1",40,0.0218201,0.392143,0.0404307,0.337709,"bias"
256,0.0025,"FUBAR2_1",41,0.0240166,0.196791,0.0426273,0.16567,"bias"
256,0.0025,"FUBAR2_1",42,-0.0450988,0.239369,-0.0264882,0.251253,"bias"
256,0.0025,"FUBAR2_1",43,-0.0384967,0.212565,-0.019886,0.24153,"bias"
256,0.0025,"FUBAR2_1",44,-0.0857955,0.121622,-0.0671849,0.0966708,"bias"
256,0.0025,"FUBAR2_1",45,0.153628,-0.0245613,0.172238,-0.0152496,"bias"
256,0.0025,"FUBAR2_1",46,-0.129782,0.262283,-0.111171,0.208167,"bias"
256,0.0025,"FUBAR2_1",47,0.0381748,0.240988,0.0567854,0.23228,"bias"
256,0.0025,"FUBAR2_1",48,-0.045484,0.228022,-0.0268733,0.256952,"bias"
256,0.0025,"FUBAR2_1",49,-0.012639,0.262487,0.00597169,0.265171,"bias"
256,0.0025,"FUBAR2_1",50,0.0228867,0.203055,0.0414974,0.230108,"bias"
256,0.0025,"SLAC1",1,-0.00361716,0.31588,0.0149935,0.282482,"bias"
256,0.0025,"SLAC1",2,0.109204,0.295535,0.127815,0.307639,"bias"
256,0.0025,"SLAC1",3,-0.129239,0.372337,-0.110628,0.367383,"bias"
256,0.0025,"SLAC1",4,0.174202,0.410075,0.192812,0.40531,"bias"
256,0.0025,"SLAC1",5,-0.00475723,0.341863,0.0138534,0.312088,"bias"
256,0.0025,"SLAC1",6,-0.0901823,0.340078,-0.0715717,0.30739,"bias"
256,0.0025,"SLAC1",7,0.0142341,0.424892,0.0328447,0.411008,"bias"
256,0.0025,"SLAC1",8,-0.0955796,0.240724,-0.0769689,0.256151,"bias"
256,0.0025,"SLAC1",9,0.641647,0.189469,0.660258,0.193283,"bias"
256,0.0025,"SLAC1",10,0.0458356,0.372856,0.0644462,0.373565,"bias"
256,0.0025,"SLAC1",11,-0.150528,0.301907,-0.131918,0.257688,"bias"
256,0.0025,"SLAC1",12,-0.0711798,0.319976,-0.0525691,0.336216,"bias"
256,0.0025,"SLAC1",13,-0.0610262,0.373657,-0.0424156,0.383945,"bias"
256,0.0025,"SLAC1",14,0.487925,0.361039,0.506535,0.334453,"bias"
256,0.0025,"SLAC1",15,0.0484375,0.281336,0.0670481,0.245162,"bias"
256,0.0025,"SLAC1",16,-0.115806,0.349993,-0.097195,0.313587,"bias"
256,0.0025,"SLAC1",17,-0.130596,0.234288,-0.111985,0.175827,"bias"
256,0.0025,"SLAC1",18,0.0257119,0.241985,0.0443225,0.245,"bias"
256,0.0025,"SLAC1",19,0.125272,0.299078,0.143883,0.283733,"bias"
256,0.0025,"SLAC1",20,-0.0553338,0.347378,-0.0367231,0.305761,"bias"
256,0.0025,"SLAC1",21,-0.207325,0.342352,-0.188715,0.318457,"bias"
256,0.0025,"SLAC1",22,-0.266598,0.128918,-0.247988,0.0992955,"bias"
256,0.0025,"SLAC1",23,-0.259655,0.288775,-0.241045,0.27947,"bias"
256,0.0025,"SLAC1",24,-0.0382599,0.330531,-0.0196492,0.342896,"bias"
256,0.0025,"SLAC1",25,-0.104186,0.249713,-0.0855753,0.244569,"bias"
256,0.0025,"SLAC1",26,0.0538363,0.4213,0.0724469,0.360219,"bias"
256,0.0025,"SLAC1",27,-0.0550718,0.267392,-0.0364611,0.253162,"bias"
256,0.0025,"SLAC1",28,-0.143878,0.144404,-0.125267,0.126034,"bias"
256,0.0025,"SLAC1",29,0.320863,0.403429,0.339474,0.372443,"bias"
256,0.0025,"SLAC1",30,-0.0597714,0.260617,-0.0411608,0.281237,"bias"
256,0.0025,"SLAC1",31,-0.207226,0.285099,-0.188615,0.228284,"bias"
256,0.0025,"SLAC1",32,-0.091725,0.271906,-0.0731143,0.258379,"bias"
256,0.0025,"SLAC1",33,0.0587049,0.323122,0.0773156,0.333397,"bias"
256,0.0025,"SLAC1",34,0.0418459,0.330984,0.0604565,0.294857,"bias"
256,0.0025,"SLAC1",35,-0.00766406,0.22314,0.0109466,0.223939,"bias"
256,0.0025,"SLAC1",36,0.137206,0.365427,0.155817,0.345048,"bias"
256,0.0025,"SLAC1",37,-0.0600758,0.248143,-0.0414652,0.316855,"bias"
256,0.0025,"SLAC1",38,-0.0385577,0.332961,-0.0199471,0.272226,"bias"
256,0.0025,"SLAC1",39,-0.00803418,0.239165,0.0105765,0.186342,"bias"
256,0.0025,"SLAC1",40,0.332761,0.464104,0.351372,0.387523,"bias"
256,0.0025,"SLAC1",41,0.124085,0.247889,0.142695,0.239982,"bias"
256,0.0025,"SLAC1",42,-0.133186,0.317863,-0.114576,0.317859,"bias"
256,0.0025,"SLAC1",43,-0.0138848,0.274654,0.00472587,0.298135,"bias"
256,0.0025,"SLAC1",44,-0.156713,0.160177,-0.138103,0.154769,"bias"
256,0.0025,"SLAC1",45,0.0819486,0.148309,0.100559,0.18979,"bias"
256,0.0025,"SLAC1",46,-0.235908,0.336374,-0.217298,0.279314,"bias"
256,0.0025,"SLAC1",47,0.264355,0.410329,0.282966,0.3821,"bias"
256,0.0025,"SLAC1",48,0.0105754,0.366735,0.029186,0.366692,"bias"
256,0.0025,"SLAC1",49,-0.120099,0.383808,-0.101488,0.397226,"bias"
256,0.0025,"SLAC1",50,-0.0777086,0.28784,-0.0590979,0.284161,"bias"
256,0.0025,"SLAC2",1,-0.483031,0.340358,-0.428767,0.34073,"bias"
256,0.0025,"SLAC2",2,-0.276064,-0.0292308,-0.215663,0.000987077,"bias"
256,0.0025,"SLAC2",3,-0.432975,0.325063,-0.426668,0.388309,"bias"
256,0.0025,"SLAC2",4,-0.292083,0.47881,-0.254401,0.394333,"bias"
256,0.0025,"SLAC2",5,-0.450233,0.510615,-0.382017,0.579439,"bias"
256,0.0025,"SLAC2",6,-0.50996,0.333238,-0.473568,0.346133,"bias"
256,0.0025,"SLAC2",7,-0.415875,0.443147,-0.372945,0.467223,"bias"
256,0.0025,"SLAC2",8,-0.323903,0.460435,-0.27714,0.481352,"bias"
256,0.0025,"SLAC2",9,-0.295247,0.489822,-0.250382,0.574855,"bias"
256,0.0025,"SLAC2",10,-0.458366,0.404041,-0.390662,0.363057,"bias"
256,0.0025,"SLAC2",11,-0.468445,0.444546,-0.43795,0.350383,"bias"
256,0.0025,"SLAC2",12,-0.329636,0.57964,-0.313247,0.529658,"bias"
256,0.0025,"SLAC2",13,-0.419929,0.155031,-0.390662,0.338158,"bias"
256,0.0025,"SLAC2",14,-0.366396,0.753415,-0.328318,0.764895,"bias"
256,0.0025,"SLAC2",15,-0.279423,0.470063,-0.230981,0.479775,"bias"
256,0.0025,"SLAC2",16,-0.36621,0.511665,-0.355569,0.42111,"bias"
256,0.0025,"SLAC2",17,-0.47749,0.54664,-0.432815,0.479112,"bias"
256,0.0025,"SLAC2",18,-0.554646,0.478576,-0.51396,0.464459,"bias"
256,0.0025,"SLAC2",19,-0.473053,0.451015,-0.42409,0.425574,"bias"
256,0.0025,"SLAC2",20,-0.403911,0.455213,-0.396531,0.308999,"bias"
256,0.0025,"SLAC2",21,-0.459703,0.350692,-0.421875,0.292698,"bias"
256,0.0025,"SLAC2",22,-0.49814,0.466158,-0.494567,0.379121,"bias"
256,0.0025,"SLAC2",23,-0.524662,0.463776,-0.497544,0.352861,"bias"
256,0.0025,"SLAC2",24,-0.474339,0.17735,-0.415785,0.27418,"bias"
256,0.0025,"SLAC2",25,-0.453669,0.293297,-0.432317,0.314166,"bias"
256,0.0025,"SLAC2",26,-0.244983,0.45575,-0.207106,0.502553,"bias"
256,0.0025,"SLAC2",27,-0.438249,0.0605419,-0.404463,0.0843972,"bias"
256,0.0025,"SLAC2",28,-0.468025,-0.0921888,-0.440112,-0.156603,"bias"
256,0.0025,"SLAC2",29,-0.39388,0.27579,-0.382168,0.0792532,"bias"
256,0.0025,"SLAC2",30,-0.442597,0.495182,-0.427848,0.429054,"bias"
256,0.0025,"SLAC2",31,-0.403636,0.30308,-0.371142,0.202744,"bias"
256,0.0025,"SLAC2",32,-0.374203,0.415484,-0.341303,0.367471,"bias"
256,0.0025,"SLAC2",33,-0.467772,0.538984,-0.475667,0.481016,"bias"
256,0.0025,"SLAC2",34,-0.456085,0.405638,-0.4265,0.456842,"bias"
256,0.0025,"SLAC2",35,-0.377556,0.409376,-0.338732,0.426059,"bias"
256,0.0025,"SLAC2",36,-0.312388,0.272694,-0.290379,0.189636,"bias"
256,0.0025,"SLAC2",37,-0.457868,0.190149,-0.458123,0.205536,"bias"
256,0.0025,"SLAC2",38,-0.349898,0.303493,-0.278469,0.299965,"bias"
256,0.0025,"SLAC2",39,-0.422166,0.116188,-0.361619,0.0938075,"bias"
256,0.0025,"SLAC2",40,-0.330186,0.436847,-0.276408,0.397879,"bias"
256,0.0025,"SLAC2",41,-0.420654,0.467528,-0.390876,0.489455,"bias"
256,0.0025,"SLAC2",42,-0.386097,0.428415,-0.325146,0.473712,"bias"
256,0.0025,"SLAC2",43,-0.356786,0.55832,-0.323774,0.503916,"bias"
256,0.0025,"SLAC2",44,-0.61497,0.302976,-0.558382,0.222017,"bias"
256,0.0025,"SLAC2",45,-0.217911,-0.121832,-0.193668,-0.0688648,"bias"
256,0.0025,"SLAC2",46,-0.465545,0.349733,-0.441097,0.305771,"bias"
256,0.0025,"SLAC2",47,-0.518787,0.39492,-0.465868,0.450448,"bias"
256,0.0025,"SLAC2",48,-0.319153,0.513135,-0.287846,0.454806,"bias"
256,0.0025,"SLAC2",49,-0.506374,0.546537,-0.465713,0.528647,"bias"
256,0.0025,"SLAC2",50,-0.234312,0.336967,-0.233111,0.305706,"bias"
256,0.01,"FEL1",1,0.284714,0.307189,0.316733,0.207998,"bias"
256,0.01,"FEL1",2,0.0756741,0.332615,0.107182,0.326486,"bias"
256,0.01,"FEL1",3,0.146115,0.339727,0.175055,0.33921,"bias"
256,0.01,"FEL1",4,0.296973,0.39577,0.339703,0.371479,"bias"
256,0.01,"FEL1",5,0.223917,0.178779,0.265572,0.201382,"bias"
256,0.01,"FEL1",6,0.0231861,0.466106,0.052582,0.465338,"bias"
256,0.01,"FEL1",7,0.187246,0.544585,0.218017,0.494403,"bias"
256,0.01,"FEL1",8,-0.0320497,0.349234,0.00372227,0.29,"bias"
256,0.01,"FEL1",9,0.208901,0.481945,0.234226,0.497087,"bias"
256,0.01,"FEL1",10,0.0120697,0.466215,0.0507078,0.481209,"bias"
256,0.01,"FEL1",11,0.227566,0.376525,0.258892,0.287445,"bias"
256,0.01,"FEL1",12,0.0601877,0.326106,0.0881442,0.349102,"bias"
256,0.01,"FEL1",13,0.108931,0.38466,0.138337,0.396717,"bias"
256,0.01,"FEL1",14,0.220187,0.454265,0.254963,0.444523,"bias"
256,0.01,"FEL1",15,0.0685564,0.52357,0.0936895,0.408413,"bias"
256,0.01,"FEL1",16,0.039027,0.547889,0.0801646,0.528275,"bias"
256,0.01,"FEL1",17,0.295411,0.438485,0.326751,0.429946,"bias"
256,0.01,"FEL1",18,0.0483988,0.347464,0.0831412,0.345076,"bias"
256,0.01,"FEL1",19,0.174986,0.212995,0.216864,0.26705,"bias"
256,0.01,"FEL1",20,0.0249981,0.0997349,0.0505083,0.129357,"bias"
256,0.01,"FEL1",21,-0.0401622,0.434487,-0.0138469,0.448974,"bias"
256,0.01,"FEL1",22,0.0513058,0.305662,0.0901276,0.309865,"bias"
256,0.01,"FEL1",23,0.0110595,0.411597,0.0392294,0.37998,"bias"
256,0.01,"FEL1",24,0.108475,0.472712,0.144879,0.438354,"bias"
256,0.01,"FEL1",25,0.15823,0.446014,0.203657,0.445495,"bias"
256,0.01,"FEL1",26,0.0940082,0.554017,0.121859,0.52494,"bias"
256,0.01,"FEL1",27,0.411769,0.301435,0.458959,0.317995,"bias"
256,0.01,"FEL1",28,0.30362,0.430178,0.339725,0.413592,"bias"
256,0.01,"FEL1",29,0.0202188,0.478597,0.0683387,0.486875,"bias"
256,0.01,"FEL1",30,0.0398461,0.311608,0.0885424,0.283341,"bias"
256,0.01,"FEL1",31,0.297915,0.440109,0.329005,0.363407,"bias"
256,0.01,"FEL1",32,0.105526,0.524588,0.139907,0.518832,"bias"
256,0.01,"FEL1",33,0.286296,0.283611,0.322259,0.273771,"bias"
256,0.01,"FEL1",34,0.0407977,0.453154,0.0683985,0.465452,"bias"
256,0.01,"FEL1",35,0.137454,0.320448,0.161341,0.239381,"bias"
256,0.01,"FEL1",36,-0.0427474,0.24913,-0.0103855,0.262823,"bias"
256,0.01,"FEL1",37,0.134215,0.406761,0.164823,0.451027,"bias"
256,0.01,"FEL1",38,0.198022,0.35906,0.2215,0.309872,"bias"
256,0.01,"FEL1",39,0.32363,0.256014,0.349503,0.236037,"bias"
256,0.01,"FEL1",40,0.19794,0.280202,0.241714,0.283649,"bias"
256,0.01,"FEL1",41,0.142981,0.386342,0.17451,0.38081,"bias"
256,0.01,"FEL1",42,0.16504,0.246149,0.202593,0.192651,"bias"
256,0.01,"FEL1",43,0.0484594,0.275488,0.0826963,0.285025,"bias"
256,0.01,"FEL1",44,0.128018,0.416336,0.171005,0.384731,"bias"
256,0.01,"FEL1",45,0.045075,0.514176,0.069956,0.491972,"bias"
256,0.01,"FEL1",46,0.103913,0.465777,0.127787,0.46617,"bias"
256,0.01,"FEL1",47,0.0374621,0.411445,0.0744843,0.476532,"bias"
256,0.01,"FEL1",48,0.0369984,0.266553,0.0688278,0.231169,"bias"
256,0.01,"FEL1",49,0.164761,0.462494,0.197161,0.410732,"bias"
256,0.01,"FEL1",50,0.164272,0.490673,0.18877,0.475626,"bias"
256,0.01,"FEL2",1,-0.184331,0.116273,-0.163366,0.0293666,"bias"
256,0.01,"FEL2",2,-0.0758646,0.224746,-0.0265318,0.219453,"bias"
256,0.01,"FEL2",3,-0.264428,0.507616,-0.234057,0.415588,"bias"
256,0.01,"FEL2",4,-0.185614,0.455971,-0.130806,0.422964,"bias"
256,0.01,"FEL2",5,-0.175779,0.187518,-0.132242,0.185975,"bias"
256,0.01,"FEL2",6,-0.176305,0.469361,-0.150057,0.460225,"bias"
256,0.01,"FEL2",7,-0.0697497,0.555331,-0.0372254,0.543932,"bias"
256,0.01,"FEL2",8,-0.302543,0.342064,-0.262386,0.271714,"bias"
256,0.01,"FEL2",9,-0.108305,0.368841,-0.0624264,0.407253,"bias"
256,0.01,"FEL2",10,-0.179846,0.439031,-0.140847,0.474484,"bias"
256,0.01,"FEL2",11,-0.0768086,0.253832,-0.0480697,0.192099,"bias"
256,0.01,"FEL2",12,-0.163981,0.0807074,-0.142331,0.15044,"bias"
256,0.01,"FEL2",13,-0.148445,0.327776,-0.123531,0.349858,"bias"
256,0.01,"FEL2",14,-0.126129,0.44308,-0.0832734,0.431933,"bias"
256,0.01,"FEL2",15,-0.135974,0.532174,-0.102042,0.457586,"bias"
256,0.01,"FEL2",16,-0.153447,0.549322,-0.110256,0.554358,"bias"
256,0.01,"FEL2",17,0.0428657,0.494485,0.0763096,0.493588,"bias"
256,0.01,"FEL2",18,-0.202635,0.430887,-0.165046,0.388316,"bias"
256,0.01,"FEL2",19,-0.0262796,0.26844,0.0136235,0.247975,"bias"
256,0.01,"FEL2",20,-0.176808,0.25752,-0.139327,0.272872,"bias"
256,0.01,"FEL2",21,-0.210549,0.441914,-0.174631,0.413238,"bias"
256,0.01,"FEL2",22,-0.179447,0.382018,-0.142792,0.328156,"bias"
256,0.01,"FEL2",23,-0.145941,0.420821,-0.113013,0.441629,"bias"
256,0.01,"FEL2",24,-0.161055,0.519578,-0.123609,0.450689,"bias"
256,0.01,"FEL2",25,-0.161725,0.477905,-0.107469,0.439268,"bias"
256,0.01,"FEL2",26,-0.167683,0.37834,-0.140602,0.382393,"bias"
256,0.01,"FEL2",27,0.0775688,0.405538,0.126159,0.363354,"bias"
256,0.01,"FEL2",28,-0.20406,0.543563,-0.158838,0.542414,"bias"
256,0.01,"FEL2",29,-0.157869,0.608949,-0.106232,0.569237,"bias"
256,0.01,"FEL2",30,-0.194723,0.148313,-0.147087,0.157032,"bias"
256,0.01,"FEL2",31,-0.0332975,0.48331,0.00366723,0.413761,"bias"
256,0.01,"FEL2",32,-0.0915554,0.437972,-0.0591008,0.45501,"bias"
256,0.01,"FEL2",33,-0.11213,0.384038,-0.0565723,0.380891,"bias"
256,0.01,"FEL2",34,-0.180707,0.479565,-0.139577,0.432163,"bias"
256,0.01,"FEL2",35,-0.144669,0.20882,-0.114064,0.125666,"bias"
256,0.01,"FEL2",36,-0.171936,0.232726,-0.143304,0.24945,"bias"
256,0.01,"FEL2",37,-0.111907,0.450076,-0.0707167,0.49346,"bias"
256,0.01,"FEL2",38,-0.174576,0.25343,-0.150796,0.179788,"bias"
256,0.01,"FEL2",39,-0.0866375,0.15604,-0.0331669,0.121691,"bias"
256,0.01,"FEL2",40,-0.0579453,0.315559,-0.0124991,0.300013,"bias"
256,0.01,"FEL2",41,-0.0228888,0.322403,0.0108245,0.34662,"bias"
256,0.01,"FEL2",42,-0.23821,0.255083,-0.190119,0.184802,"bias"
256,0.01,"FEL2",43,-0.203684,0.286555,-0.169945,0.265887,"bias"
256,0.01,"FEL2",44,-0.194418,0.349293,-0.135501,0.331526,"bias"
256,0.01,"FEL2",45,-0.119187,0.563471,-0.0865016,0.564897,"bias"
256,0.01,"FEL2",46,-0.216833,0.248714,-0.191573,0.238939,"bias"
256,0.01,"FEL2",47,-0.216125,0.372384,-0.177206,0.443931,"bias"
256,0.01,"FEL2",48,-0.153463,0.140845,-0.110781,0.117343,"bias"
256,0.01,"FEL2",49,-0.184104,0.654359,-0.141814,0.62185,"bias"
256,0.01,"FEL2",50,-0.166326,0.569834,-0.139776,0.538678,"bias"
256,0.01,"FEL2_1",1,-0.560777,0.447454,-0.542166,0.383331,"bias"
256,0.01,"FEL2_1",2,-0.0325092,0.368199,-0.0138986,0.341377,"bias"
256,0.01,"FEL2_1",3,-0.000656903,0.389019,0.0179537,0.375255,"bias"
256,0.01,"FEL2_1",4,0.0373664,0.442464,0.055977,0.377121,"bias"
256,0.01,"FEL2_1",5,0.0558086,0.323506,0.0744193,0.299311,"bias"
256,0.01,"FEL2_1",6,-0.0672378,0.509348,-0.0486271,0.493512,"bias"
256,0.01,"FEL2_1",7,0.0682217,0.558175,0.0868324,0.486692,"bias"
256,0.01,"FEL2_1",8,-0.0881682,0.439789,-0.0695576,0.372162,"bias"
256,0.01,"FEL2_1",9,0.121435,0.497471,0.140046,0.507795,"bias"
256,0.01,"FEL2_1",10,-0.109282,0.477773,-0.090671,0.462896,"bias"
256,0.01,"FEL2_1",11,0.0720272,0.436616,0.0906379,0.340981,"bias"
256,0.01,"FEL2_1",12,-0.0482204,0.418485,-0.0296098,0.425182,"bias"
256,0.01,"FEL2_1",13,0.0105885,0.45631,0.0291991,0.455531,"bias"
256,0.01,"FEL2_1",14,-0.561407,0.492141,-0.542796,0.456798,"bias"
256,0.01,"FEL2_1",15,-0.0616742,0.587652,-0.0430635,0.500382,"bias"
256,0.01,"FEL2_1",16,-0.0347643,0.598659,-0.0161537,0.536318,"bias"
256,0.01,"FEL2_1",17,0.0729974,0.460559,0.091608,0.444509,"bias"
256,0.01,"FEL2_1",18,-0.0618278,0.444831,-0.0432171,0.425743,"bias"
256,0.01,"FEL2_1",19,-0.0177306,0.306185,0.000880017,0.307374,"bias"
256,0.01,"FEL2_1",20,-0.0717677,0.196853,-0.0531571,0.219853,"bias"
256,0.01,"FEL2_1",21,-0.135536,0.464943,-0.116925,0.468304,"bias"
256,0.01,"FEL2_1",22,-0.0396288,0.416422,-0.0210182,0.388423,"bias"
256,0.01,"FEL2_1",23,-0.0954381,0.45005,-0.0768274,0.413541,"bias"
256,0.01,"FEL2_1",24,-0.0204701,0.496827,-0.00185945,0.436317,"bias"
256,0.01,"FEL2_1",25,-0.0516952,0.487657,-0.0330846,0.441562,"bias"
